Order_ID,Order_Date,Product,Quantity,Unit_Price,City
100471,2025-01-16,iPhone 13 Case,1,300,Nairobi
100472,2025-03-27,Charger,2,2500,Nakuru
100473,2025-12-01,Samsung A16 Case,5,200,Mombasa
100474,2025-06-25,Earbuds,2,500,Mombasa
100475,2025-08-03,Screen Protector,5,300,Nairobi
100476,,Samsung A16 Case,4,500,Eldoret
100477,2025-04-13,Screen Protector,1,2500,Nakuru
100478,2025-06-08,Infinix Hot 40 Case,3,800,Mombasa
100479,2025-07-07,Redmi Note 14 Case,5,300,Kisumu
100480,2025-05-11,Infinix Hot 40 Case,5,500,Nairobi
100481,2025-07-02,Tecno Spark 20 Case,4,200,Mombasa
100482,2025-01-04,Charger,5,2500,Nairobi
100483,2025-07-29,Redmi Note 14 Case,1,1200,Nairobi
100484,2025-04-18,Tecno Spark 20 Case,2,500,Nairobi
100485,2025-06-19,Redmi Note 14 Case,2,2500,Kisumu
100486,2025-09-08,iPhone 13 Case,5,1200,Kisumu
100487,2025-10-01,Samsung A16 Case,3,500,Nairobi
100488,2025-02-08,Redmi Note 14 Case,4,1200,Nakuru
100489,2025-11-14,iPhone 13 Case,5,800,Mombasa
100490,2025-07-04,Samsung A35 Case,4,200,Nairobi
100491,2025-09-23,Tecno Spark 20 Case,1,800,Nakuru
100492,,Power Bank,1,500,Mombasa
100493,2025-05-22,Tecno Spark 20 Case,2,800,Nakuru
100494,2025-05-26,iPhone 13 Case,two,200,Kisumu
100495,2025-07-12,Power Bank,5,2500,Mombasa
100496,2025-03-14,Samsung A35 Case,1,200,Nakuru
100497,2025-12-10,iPhone 13 Case,4,800,Nairobi
100498,2025-07-06,Infinix Hot 40 Case,two,-1200,Mombasa
100499,2025-03-02,Power Bank,5,500,Mombasa
100500,2025-07-17,Earbuds,3,2500,Mombasa
100501,2025-11-29,Samsung A35 Case,2,200,Mombasa
100502,2025-07-18,Screen Protector,4,800,Eldoret
100503,2025-02-28,earbuds,4,1200,Nakuru
100504,2025-03-04,Samsung A35 Case,5,500,Kisumu
100505,2025-11-26,Earbuds,3,300,Eldoret
100506,2025-11-09,Infinix Hot 40 Case,2,200,Eldoret
100507,2025-08-29,iPhone 13 Case,2,500,Nakuru
100508,2025-09-19,,5,1200,Mombasa
100509,2025-02-23,Infinix Hot 40 Case,1,200,Mombasa
100510,2025-04-09,Infinix Hot 40 Case,4,300,Nakuru
100511,2025-08-29,Power Bank,5,500,Eldoret
100512,2025-06-27,iPhone 13 Case,2,2500,Nakuru
100513,2025-05-25,Power Bank,3,500,Kisumu
100514,2025-09-26,Samsung A16 Case,5,200,Nakuru
100515,2025-11-25,Samsung A16 Case,4,2500,Kisumu
100516,2025-12-23,Redmi Note 14 Case,2,500,Nakuru
100517,2025-04-15,Tecno Spark 20 Case,3,500,Eldoret
100518,2025-01-29,Earbuds,1,500,Nakuru
100519,2025-08-14,Samsung A35 Case,4,300,Mombasa
100520,2025-01-09,Charger,1,1200,Eldoret
100521,2025-08-14,Earbuds,4,2500,Kisumu
100522,2025-11-24,Redmi Note 14 Case,3,1200,Mombasa
100523,2025-06-25,Samsung A16 Case,2,300,Eldoret
100524,2025-02-06,Screen Protector,4,1200,Nakuru
100525,2025-10-11,Screen Protector,5,1200,Mombasa
100526,2025-03-22,Samsung A35 Case,2,1200,Mombasa
100527,2025-08-12,Samsung A35 Case,5,500,Nakuru
100528,2025-07-05,iPhone 13 Case,3,300,Eldoret
100529,2025-02-09,Tecno Spark 20 Case,3,1200,Nairobi
100530,2025-08-25,,1,2500,Kisumu
100531,2025-08-04,Samsung A16 Case,3,800,Nairobi
100532,2025-12-19,iPhone 13 Case,3,500,Nakuru
100533,2025-10-31,Infinix Hot 40 Case,1,1200,Kisumu
100534,2025-12-29,Samsung A16 Case,5,200,Mombasa
100535,2025-06-30,Infinix Hot 40 Case,2,800,Nairobi
100536,2025-07-10,Charger,3,2500,Kisumu
100537,2025-07-07,Charger,5,500,Nairobi
100538,2025-02-14,Power Bank,2,200,Nakuru
100539,2025-01-31,Redmi Note 14 Case,two,300,Nairobi
100540,2025-06-09,Samsung A35 Case,3,1200,Eldoret
100541,2025-06-07,Earbuds,2,800,Nakuru
100542,2025-09-15,Screen Protector,5,1200,Nairobi
100543,2025-01-12,Screen Protector,2,1200,Kisumu
100544,2025-02-15,Tecno Spark 20 Case,3,200,Kisumu
100545,2025-08-21,iPhone 13 Case,1,300,Kisumu
100546,2025-07-07,Screen Protector,5,500,Eldoret
100547,2025-11-22,Infinix Hot 40 Case,3,2500,Nakuru
100548,2025-03-15,Redmi Note 14 Case,1,300,Nairobi
100549,2025-11-15,Earbuds,4,800,Eldoret
100550,2025-12-01,Screen Protector,5,1200,Eldoret
100551,2025-10-05,Redmi Note 14 Case,4,-800,Kisumu
100552,2025-12-18,iPhone 13 Case,4,300,Kisumu
100553,2025-11-20,Screen Protector,3,200,Nairobi
100554,2025-01-12,Power Bank,1,300,Eldoret
100555,2025-07-12,Infinix Hot 40 Case,2,500,Kisumu
100556,2025-07-29,Samsung A35 Case,2,2500,Kisumu
100557,2025-07-11,Earbuds,5,800,Nakuru
100558,2025-06-13,Samsung A35 Case,3,500,Kisumu
100559,2025-01-07,Samsung A35 Case,5,500,Eldoret
100560,2025-02-02,iPhone 13 Case,3,500,Nakuru
100561,2025-02-27,,2,300,Mombasa
100562,2025-08-14,Power Bank,5,800,Mombasa
100563,2025-04-09,Earbuds,5,200,Kisumu
100564,2025-02-08,Screen Protector,5,1200,Nairobi
100565,2025-03-16,iPhone 13 Case,4,300,Mombasa
100566,2025-06-24,,4,2500,Nakuru
100567,2025-01-27,iPhone 13 Case,3,200,Kisumu
100568,2025-08-24,Samsung A35 Case,4,1200,Nakuru
100569,2025-01-21,Samsung A16 Case,5,500,Kisumu
100570,2025-03-25,Infinix Hot 40 Case,3,200,Kisumu
100571,2025-09-14,Redmi Note 14 Case,2,800,Nairobi
100572,2025-01-15,Samsung A35 Case,2,1200,Kisumu
100573,2025-06-12,Screen Protector,1,200,Nakuru
100574,2025-10-07,Earbuds,4,300,Mombasa
100575,2025-09-28,Tecno Spark 20 Case,4,500,Eldoret
100576,2025-03-13,,two,2500,Nakuru
100577,2025-05-25,Screen Protector,5,1200,Kisumu
100578,2025-01-08,Redmi Note 14 Case,3,2500,Nairobi
100579,2025-02-19,Earbuds,4,500,Mombasa
100580,2025-12-15,Samsung A16 Case,4,1200,Eldoret
100581,2025-01-24,Samsung A16 Case,4,300,Nakuru
100582,2025-02-15,Screen Protector,1,2500,Nakuru
100583,2025-07-25,Samsung A16 Case,1,2500,Mombasa
100584,2025-08-24,Charger,4,800,Mombasa
100585,2025-01-09,Samsung A16 Case,1,800,Nairobi
100586,2025-11-15,iPhone 13 Case,5,1200,Mombasa
100587,2025-12-10,Samsung A35 Case,3,1200,Nairobi
100588,2025-07-28,Samsung A35 Case,5,300,Mombasa
100589,2025-11-16,iPhone 13 Case,2,2500,Mombasa
100590,2025-04-05,power bank,3,1200,Nairobi
100591,2025-08-05,Earbuds,1,800,Nakuru
100592,2025-04-12,Samsung A16 Case,1,500,Nairobi
100593,2025-08-02,Samsung A35 Case,3,200,Eldoret
100594,2025-03-17,Screen Protector,1,2500,Kisumu
100595,2025-06-09,Charger,4,-800,Mombasa
100596,2025-06-10,Earbuds,2,300,Nakuru
100597,2025-12-19,Samsung A16 Case,2,200,Kisumu
100598,2025-10-16,Samsung A35 Case,1,1200,Nakuru
100599,2025-03-18,Tecno Spark 20 Case,4,300,Nakuru
100600,2025-04-13,Samsung A35 Case,2,2500,Eldoret
100601,2025-12-25,Samsung A35 Case,2,2500,Nairobi
100602,2025-05-02,iPhone 13 Case,2,300,Kisumu
100603,2025-04-16,Redmi Note 14 Case,4,200,Nairobi
100604,2025-12-26,redmi note 14 case,3,1200,Nairobi
100605,2025-05-03,Tecno Spark 20 Case,1,2500,Nakuru
100606,,Screen Protector,1,300,Mombasa
100607,2025-07-23,Power Bank,2,800,Mombasa
100608,2025-11-14,Redmi Note 14 Case,4,2500,Mombasa
100609,2025-04-21,Power Bank,3,500,Nakuru
100610,2025-03-25,Samsung A35 Case,two,2500,Nairobi
100611,2025-11-10,Screen Protector,2,500,Mombasa
100612,2025-05-07,Samsung A35 Case,1,800,Eldoret
100613,2025-12-28,Redmi Note 14 Case,3,300,Nairobi
100614,2025-01-12,Power Bank,4,1200,Eldoret
100615,2025-01-25,Earbuds,5,500,Mombasa
100616,2025-05-02,Samsung A16 Case,3,2500,Nairobi
100617,2025-12-22,Redmi Note 14 Case,5,1200,Nairobi
100618,2025-04-29,Redmi Note 14 Case,5,500,Nairobi
100619,2025-10-27,Samsung A35 Case,2,2500,Nakuru
100620,2025-07-30,Earbuds,5,200,Mombasa
100621,2025-02-28,Charger,3,800,Nakuru
100622,2025-07-21,Samsung A35 Case,3,-500,Nairobi
100623,2025-04-03,Power Bank,1,800,Eldoret
100624,2025-11-01,Charger,5,300,Kisumu
100625,2025-01-24,Samsung A16 Case,4,1200,Nakuru
100626,2025-01-04,Samsung A35 Case,4,800,Kisumu
100627,2025-01-20,Tecno Spark 20 Case,4,300,Nakuru
100628,2025-06-26,Earbuds,3,200,Kisumu
100629,2025-09-07,Power Bank,5,300,Mombasa
100630,2025-08-16,iPhone 13 Case,2,300,Nakuru
100631,2025-09-19,Screen Protector,2,500,Nakuru
100632,2025-07-05,iPhone 13 Case,5,800,Mombasa
100633,2025-05-11,Samsung A16 Case,5,300,Nairobi
100634,2025-02-09,Charger,5,200,Nairobi
100635,2025-12-21,Power Bank,2,-800,Nairobi
100636,2025-08-28,Power Bank,2,800,Kisumu
100637,2025-01-14,Redmi Note 14 Case,2,1200,Eldoret
100638,2025-11-21,Redmi Note 14 Case,5,200,Mombasa
100639,2025-11-14,Screen Protector,4,1200,Mombasa
100640,2025-04-21,Screen Protector,1,800,Mombasa
100641,2025-05-10,iPhone 13 Case,1,500,Kisumu
100642,2025-12-11,iPhone 13 Case,1,800,Kisumu
100643,2025-03-07,Screen Protector,3,-1200,Eldoret
100644,2025-09-18,Tecno Spark 20 Case,1,800,Eldoret
100645,2025-06-13,Earbuds,5,500,Nairobi
100646,2025-01-10,Tecno Spark 20 Case,3,2500,Nairobi
100647,2025-09-27,Earbuds,2,1200,Mombasa
100648,2025-09-23,Redmi Note 14 Case,4,2500,Nairobi
100649,2025-12-27,charger,1,1200,Eldoret
100650,2025-10-03,Samsung A16 Case,3,800,Nakuru
100651,2025-01-01,Tecno Spark 20 Case,1,2500,Kisumu
100652,2025-10-11,Power Bank,1,-500,Nakuru
100653,2025-06-24,Tecno Spark 20 Case,two,800,Nairobi
100654,2025-06-14,Samsung A16 Case,1,200,Kisumu
100655,2025-04-30,iPhone 13 Case,4,800,Kisumu
100656,2025-07-26,Infinix Hot 40 Case,4,500,Mombasa
100657,2025-11-30,iPhone 13 Case,2,200,Nairobi
100658,2025-10-20,Infinix Hot 40 Case,4,300,Nakuru
100659,2025-10-12,,1,500,Nairobi
100660,2025-07-17,Redmi Note 14 Case,5,1200,Kisumu
100661,2025-02-28,Screen Protector,5,200,Mombasa
100662,2025-06-28,Earbuds,4,300,Eldoret
100663,2025-10-03,Samsung A16 Case,5,300,Kisumu
100664,2025-08-04,Screen Protector,3,500,Mombasa
100665,2025-05-06,Earbuds,2,200,Kisumu
100666,2025-11-02,Earbuds,5,200,Eldoret
100667,2025-02-08,Earbuds,3,300,Eldoret
100668,2025-10-21,Power Bank,4,2500,Nairobi
100669,,Charger,4,300,Mombasa
100670,2025-08-22,Tecno Spark 20 Case,4,300,Mombasa
100671,2025-12-07,Earbuds,1,1200,Mombasa
100672,2025-12-18,,5,2500,Eldoret
100673,2025-06-24,Screen Protector,2,200,Kisumu
100674,2025-11-07,,2,500,Nairobi
100675,2025-04-24,Power Bank,2,200,Eldoret
100676,2025-01-26,Charger,1,800,Eldoret
100677,2025-11-24,Charger,1,2500,Kisumu
100678,2025-10-16,Screen Protector,1,500,Nairobi
100679,2025-10-14,Tecno Spark 20 Case,5,1200,Mombasa
100680,2025-12-27,Screen Protector,2,2500,Eldoret
100681,2025-08-08,Samsung A16 Case,2,300,Nakuru
100682,2025-07-11,Tecno Spark 20 Case,1,200,Nakuru
100683,2025-06-18,Samsung A16 Case,1,1200,Nairobi
100684,2025-03-14,Infinix Hot 40 Case,5,1200,Eldoret
100685,2025-06-08,iPhone 13 Case,1,500,Eldoret
100686,2025-11-20,Tecno Spark 20 Case,2,1200,Nakuru
100687,2025-04-12,Infinix Hot 40 Case,4,2500,Nairobi
100688,,iPhone 13 Case,2,300,Eldoret
100689,2025-10-06,Charger,3,1200,Nakuru
100690,2025-11-27,Tecno Spark 20 Case,1,2500,Nakuru
100691,2025-11-06,Infinix Hot 40 Case,1,1200,Eldoret
100692,2025-05-23,Earbuds,1,800,Kisumu
100693,2025-07-18,Infinix Hot 40 Case,5,500,Nakuru
100694,2025-11-12,Tecno Spark 20 Case,5,200,Kisumu
100695,2025-11-01,Samsung A16 Case,1,500,Nairobi
100696,2025-04-12,Infinix Hot 40 Case,2,500,Kisumu
100697,2025-12-21,iPhone 13 Case,2,300,Nakuru
100698,2025-09-22,Samsung A35 Case,3,1200,Mombasa
100699,,Earbuds,2,2500,Mombasa
100700,2025-04-27,Redmi Note 14 Case,5,300,Nakuru
100701,2025-06-02,samsung a35 case,4,1200,Mombasa
100702,2025-10-31,Tecno Spark 20 Case,5,800,Nairobi
100703,2025-08-16,Redmi Note 14 Case,3,2500,Nakuru
100704,2025-10-29,Power Bank,2,800,Nairobi
100705,2025-01-21,iPhone 13 Case,3,1200,Mombasa
100706,2025-05-04,Redmi Note 14 Case,1,800,Kisumu
100707,2025-07-22,Screen Protector,3,800,Nakuru
100708,2025-10-04,Tecno Spark 20 Case,5,2500,Mombasa
100709,2025-10-02,Samsung A16 Case,2,2500,Nairobi
100710,2025-02-21,Infinix Hot 40 Case,3,1200,Eldoret
100711,2025-08-27,Charger,4,500,Mombasa
100712,2025-05-16,Earbuds,2,800,Kisumu
100713,2025-06-07,Redmi Note 14 Case,2,300,Nakuru
100714,2025-03-18,Samsung A16 Case,4,300,Eldoret
100715,2025-12-11,Infinix Hot 40 Case,3,800,Kisumu
100716,2025-03-15,,5,200,Mombasa
100717,2025-10-25,Redmi Note 14 Case,4,800,Nakuru
100718,2025-09-20,Earbuds,1,800,Nakuru
100719,2025-06-22,Power Bank,2,500,Nakuru
100720,2025-05-21,Earbuds,5,2500,Nakuru
100721,2025-08-08,Charger,1,300,Nairobi
100722,2025-01-09,Redmi Note 14 Case,2,300,Mombasa
100723,2025-05-01,Earbuds,5,300,Mombasa
100724,2025-03-13,Samsung A16 Case,1,300,Nakuru
100725,2025-12-13,Samsung A16 Case,5,800,Eldoret
100726,2025-02-19,Samsung A16 Case,3,800,Mombasa
100727,,Earbuds,2,200,Kisumu
100728,2025-05-26,Infinix Hot 40 Case,3,800,Nairobi
100729,2025-08-30,Samsung A35 Case,5,200,Nakuru
100730,2025-04-18,Screen Protector,2,200,Mombasa
100731,2025-04-29,iPhone 13 Case,5,200,Kisumu
100732,2025-05-30,Samsung A35 Case,5,500,Nairobi
100733,2025-06-09,Tecno Spark 20 Case,3,300,Nakuru
100734,,iPhone 13 Case,5,1200,Mombasa
100735,2025-09-11,Infinix Hot 40 Case,1,300,Kisumu
100736,2025-11-16,Power Bank,3,1200,Nakuru
100737,2025-05-26,Charger,3,300,Nairobi
100738,2025-05-05,samsung a35 case,1,200,Mombasa
100739,2025-10-07,Tecno Spark 20 Case,4,2500,Mombasa
100740,2025-01-19,Samsung A16 Case,4,300,Kisumu
100741,2025-04-12,Infinix Hot 40 Case,2,1200,Nakuru
100742,2025-02-05,Redmi Note 14 Case,5,200,Nakuru
100743,2025-06-13,Screen Protector,3,200,Nakuru
100744,2025-05-16,Charger,1,500,Nakuru
100745,2025-03-11,Redmi Note 14 Case,1,800,Nairobi
100746,2025-09-26,Screen Protector,1,800,Kisumu
100747,,Samsung A16 Case,4,1200,Nairobi
100748,2025-01-27,Samsung A35 Case,5,2500,Eldoret
100749,2025-07-19,Earbuds,2,500,Nakuru
100750,2025-10-27,Earbuds,5,300,Nairobi
100751,2025-09-16,Earbuds,2,800,Nairobi
100752,2025-09-15,Infinix Hot 40 Case,1,500,Nakuru
100753,2025-12-20,iPhone 13 Case,4,2500,Nairobi
100754,2025-10-27,Samsung A35 Case,2,800,Nairobi
100755,2025-11-29,Samsung A35 Case,5,200,Mombasa
100756,2025-11-07,Tecno Spark 20 Case,2,2500,Nakuru
100757,2025-06-07,Earbuds,1,800,Kisumu
100758,2025-05-25,Charger,4,800,Kisumu
100759,2025-01-03,Samsung A16 Case,5,800,Nairobi
100760,2025-04-25,Screen Protector,5,800,Nakuru
100761,2025-12-26,Tecno Spark 20 Case,4,200,Nairobi
100762,2025-05-01,Samsung A35 Case,5,800,Eldoret
100763,2025-08-19,Earbuds,1,1200,Nairobi
100764,2025-09-29,Earbuds,4,2500,Mombasa
100765,2025-08-14,Infinix Hot 40 Case,5,2500,Nairobi
100766,2025-10-19,Earbuds,1,300,Eldoret
100767,,Screen Protector,2,200,Mombasa
100768,2025-12-07,Power Bank,2,500,Kisumu
100769,2025-09-06,,1,200,Nakuru
100770,2025-11-27,Samsung A16 Case,3,800,Kisumu
100771,2025-07-09,Earbuds,2,-800,Eldoret
100772,2025-11-07,Screen Protector,3,2500,Kisumu
100773,2025-05-23,Tecno Spark 20 Case,4,1200,Nairobi
100774,2025-09-01,Samsung A16 Case,2,800,Kisumu
100775,2025-08-27,Charger,1,300,Nakuru
100776,2025-06-15,Redmi Note 14 Case,2,1200,Nairobi
100777,2025-10-18,Tecno Spark 20 Case,two,2500,Eldoret
100778,2025-05-14,Charger,3,800,Mombasa
100779,2025-01-14,Charger,1,1200,Mombasa
100780,2025-06-12,Samsung A16 Case,2,500,Nakuru
100781,2025-05-10,Earbuds,3,300,Kisumu
100782,2025-07-25,iPhone 13 Case,4,300,Kisumu
100783,2025-09-13,Earbuds,2,200,Eldoret
100784,2025-10-08,Screen Protector,5,-2500,Mombasa
100785,2025-10-16,Earbuds,4,2500,Eldoret
100786,,Samsung A16 Case,5,800,Nairobi
100787,2025-01-25,Tecno Spark 20 Case,5,1200,Kisumu
100788,2025-01-25,Power Bank,4,1200,Nairobi
100789,2025-01-12,,4,1200,Mombasa
100790,2025-01-31,Charger,4,300,Mombasa
100791,2025-11-12,Samsung A35 Case,5,500,Mombasa
100792,2025-09-11,Screen Protector,2,800,Nakuru
100793,2025-05-31,Power Bank,3,500,Eldoret
100794,2025-01-05,Earbuds,3,300,Mombasa
100795,2025-09-23,iPhone 13 Case,1,300,Kisumu
100796,2025-09-24,Samsung A16 Case,2,1200,Mombasa
100797,2025-02-25,Earbuds,1,500,Nairobi
100798,2025-04-09,iPhone 13 Case,5,200,Kisumu
100799,2025-06-05,Screen Protector,3,800,Nairobi
100800,2025-04-07,Samsung A35 Case,4,800,Nakuru
100801,2025-04-13,Samsung A16 Case,1,1200,Nakuru
100802,2025-12-25,Power Bank,4,800,Nakuru
100803,2025-08-09,Tecno Spark 20 Case,4,800,Kisumu
100804,2025-05-04,Screen Protector,2,1200,Mombasa
100805,2025-04-26,Samsung A35 Case,5,500,Nairobi
100806,2025-01-07,Samsung A35 Case,3,800,Kisumu
100807,2025-01-14,Charger,5,1200,Mombasa
100808,2025-03-27,Tecno Spark 20 Case,5,2500,Mombasa
100809,2025-07-02,iPhone 13 Case,2,2500,Eldoret
100810,2025-08-07,Samsung A35 Case,5,2500,Eldoret
100811,2025-08-18,Power Bank,5,300,Eldoret
100812,2025-11-10,,5,200,Kisumu
100813,2025-01-13,Samsung A35 Case,5,300,Mombasa
100814,2025-08-30,Samsung A16 Case,5,1200,Mombasa
100815,2025-06-30,iPhone 13 Case,2,1200,Nairobi
100816,2025-06-22,Samsung A35 Case,4,200,Nakuru
100817,2025-07-07,Charger,3,1200,Nakuru
100818,2025-11-04,Power Bank,5,300,Mombasa
100819,2025-07-15,Tecno Spark 20 Case,2,800,Nairobi
100820,2025-04-22,Infinix Hot 40 Case,4,300,Nairobi
100821,2025-08-20,Screen Protector,3,200,Nakuru
100822,2025-08-09,iPhone 13 Case,4,1200,Nairobi
100823,2025-02-11,Tecno Spark 20 Case,5,300,Nakuru
100824,2025-04-23,Redmi Note 14 Case,1,200,Nakuru
100825,2025-04-30,Samsung A35 Case,1,200,Nakuru
100826,2025-05-09,iPhone 13 Case,2,800,Eldoret
100827,2025-02-17,Earbuds,5,200,Kisumu
100828,2025-01-10,Samsung A16 Case,2,300,Mombasa
100829,2025-08-20,Screen Protector,5,800,Nakuru
100830,2025-07-22,Charger,2,500,Nakuru
100831,2025-08-02,samsung a35 case,1,200,Eldoret
100832,2025-12-09,Charger,5,500,Kisumu
100833,2025-03-10,iPhone 13 Case,4,200,Nairobi
100834,2025-03-28,Tecno Spark 20 Case,5,1200,Nakuru
100835,2025-07-19,Charger,1,500,Nakuru
100836,2025-04-19,Charger,3,500,Mombasa
100837,2025-06-01,Power Bank,1,1200,Mombasa
100838,2025-05-28,Screen Protector,5,300,Nairobi
100839,2025-08-16,Infinix Hot 40 Case,3,800,Nairobi
100840,2025-07-30,iPhone 13 Case,3,800,Mombasa
100841,2025-02-20,Charger,3,300,Nairobi
100842,2025-09-18,Tecno Spark 20 Case,5,2500,Nairobi
100843,2025-12-18,iPhone 13 Case,2,2500,Nakuru
100844,2025-04-21,Samsung A35 Case,4,200,Nakuru
100845,2025-08-11,Earbuds,1,200,Nakuru
100846,2025-02-18,,4,2500,Nairobi
100847,2025-11-20,Tecno Spark 20 Case,1,200,Kisumu
100848,2025-08-05,Samsung A16 Case,2,2500,Eldoret
100849,2025-09-12,Charger,2,300,Nakuru
100850,2025-05-29,Samsung A35 Case,4,800,Nairobi
100851,2025-12-13,Power Bank,2,2500,Mombasa
100852,2025-09-26,Charger,5,800,Nairobi
100853,2025-08-14,Samsung A16 Case,3,300,Nakuru
100854,2025-09-28,iPhone 13 Case,1,300,Eldoret
100855,2025-07-02,Samsung A35 Case,1,200,Eldoret
100856,2025-11-11,Charger,4,300,Mombasa
100857,2025-04-24,Redmi Note 14 Case,4,2500,Kisumu
100858,2025-08-01,Earbuds,4,500,Kisumu
100859,2025-06-23,iPhone 13 Case,1,1200,Kisumu
100860,2025-05-02,Earbuds,1,800,Nakuru
100861,2025-08-21,Samsung A16 Case,2,1200,Eldoret
100862,2025-05-29,Charger,4,500,Nakuru
100863,,Power Bank,3,200,Mombasa
100864,2025-01-22,Tecno Spark 20 Case,4,1200,Kisumu
100865,2025-09-26,Power Bank,two,300,Nakuru
100866,2025-01-29,Power Bank,5,800,Nairobi
100867,2025-10-10,Earbuds,2,500,Eldoret
100868,,Tecno Spark 20 Case,4,1200,Mombasa
100869,2025-10-05,Screen Protector,two,1200,Kisumu
100870,2025-07-08,iPhone 13 Case,1,500,Eldoret
100871,2025-07-10,Power Bank,3,1200,Nakuru
100872,2025-01-30,iPhone 13 Case,4,200,Eldoret
100873,2025-05-08,Tecno Spark 20 Case,5,300,Nakuru
100874,2025-07-05,Samsung A35 Case,1,800,Nakuru
100875,2025-09-18,Screen Protector,3,200,Nairobi
100876,2025-04-14,Samsung A16 Case,3,300,Nakuru
100877,2025-12-20,Samsung A35 Case,3,200,Nakuru
100878,2025-01-10,Earbuds,5,2500,Mombasa
100879,2025-08-19,Power Bank,3,500,Nakuru
100880,2025-03-07,Tecno Spark 20 Case,1,1200,Nairobi
100881,2025-03-27,Screen Protector,2,300,Kisumu
100882,2025-11-10,Charger,4,200,Kisumu
100883,2025-01-14,Infinix Hot 40 Case,1,300,Mombasa
100884,2025-01-20,Samsung A35 Case,3,500,Mombasa
100885,2025-08-11,Samsung A16 Case,3,1200,Mombasa
100886,2025-07-05,Samsung A35 Case,4,1200,Nakuru
100887,2025-05-12,Redmi Note 14 Case,4,300,Nairobi
100888,2025-01-24,Screen Protector,3,300,Nakuru
100889,2025-10-20,Tecno Spark 20 Case,5,2500,Nakuru
100890,2025-12-25,Samsung A16 Case,5,300,Kisumu
100891,2025-02-07,Power Bank,4,800,Kisumu
100892,2025-02-26,Infinix Hot 40 Case,5,800,Mombasa
100893,2025-09-30,Redmi Note 14 Case,4,1200,Mombasa
100894,2025-01-14,Samsung A16 Case,3,1200,Mombasa
100895,2025-12-02,iPhone 13 Case,2,800,Nakuru
100896,2025-09-11,Earbuds,2,2500,Kisumu
100897,2025-03-23,Power Bank,3,800,Eldoret
100898,2025-03-01,Samsung A35 Case,3,200,Nairobi
100899,2025-11-15,Redmi Note 14 Case,3,2500,Nairobi
100900,2025-06-01,Samsung A35 Case,5,800,Mombasa
100901,2025-01-30,Tecno Spark 20 Case,2,2500,Mombasa
100902,2025-04-27,Samsung A16 Case,4,500,Nairobi
100903,2025-06-22,Redmi Note 14 Case,two,2500,Nairobi
100904,2025-07-02,Screen Protector,1,200,Mombasa
100905,2025-05-26,iPhone 13 Case,4,200,Nakuru
100906,2025-09-08,Samsung A35 Case,4,500,Eldoret
100907,2025-10-30,Earbuds,3,200,Mombasa
100908,2025-04-28,Screen Protector,5,200,Eldoret
100909,2025-07-17,Redmi Note 14 Case,4,800,Eldoret
100910,2025-08-28,Tecno Spark 20 Case,3,2500,Eldoret
100911,2025-02-16,Redmi Note 14 Case,4,500,Nakuru
100912,2025-12-25,Infinix Hot 40 Case,1,300,Mombasa
100913,2025-11-21,Redmi Note 14 Case,1,800,Mombasa
100914,,Power Bank,2,300,Mombasa
100915,2025-09-16,Infinix Hot 40 Case,5,500,Nakuru
100916,2025-04-23,Samsung A16 Case,5,2500,Kisumu
100917,2025-12-03,Charger,3,1200,Mombasa
100918,2025-02-20,iPhone 13 Case,5,500,Nakuru
100919,2025-02-04,Tecno Spark 20 Case,2,500,Mombasa
100920,2025-03-10,Infinix Hot 40 Case,5,1200,Nakuru
100921,2025-02-18,Infinix Hot 40 Case,5,300,Nakuru
100922,2025-07-11,Redmi Note 14 Case,5,800,Kisumu
100923,2025-03-11,Earbuds,2,800,Mombasa
100924,2025-05-06,,2,500,Kisumu
100925,2025-05-09,Infinix Hot 40 Case,1,800,Nakuru
100926,2025-11-22,Samsung A35 Case,1,2500,Nakuru
100927,2025-06-23,Samsung A35 Case,4,800,Kisumu
100928,2025-07-07,Earbuds,1,800,Nakuru
100929,2025-06-01,Samsung A35 Case,1,800,Eldoret
100930,2025-08-01,Tecno Spark 20 Case,4,300,Nakuru
100931,,Infinix Hot 40 Case,4,500,Mombasa
100932,2025-08-08,power bank,2,2500,Nairobi
100933,2025-04-16,Redmi Note 14 Case,1,1200,Mombasa
100934,2025-03-11,Redmi Note 14 Case,4,200,Nakuru
100935,2025-10-28,Screen Protector,4,500,Eldoret
100936,2025-03-25,Power Bank,2,300,Nairobi
100937,2025-12-29,Infinix Hot 40 Case,1,1200,Kisumu
100938,2025-07-15,Power Bank,2,200,Eldoret
100939,2025-01-07,Samsung A35 Case,2,500,Eldoret
100940,2025-05-28,Earbuds,5,300,Eldoret
100941,2025-06-03,iPhone 13 Case,4,2500,Nairobi
100942,2025-11-09,Screen Protector,5,300,Kisumu
100943,2025-01-21,Infinix Hot 40 Case,2,1200,Mombasa
100944,2025-05-11,Earbuds,2,1200,Nairobi
100945,2025-11-01,Samsung A16 Case,3,500,Nakuru
100946,2025-12-11,Redmi Note 14 Case,5,800,Mombasa
100947,2025-06-10,Screen Protector,2,1200,Mombasa
100948,2025-07-15,Earbuds,2,200,Mombasa
100949,,iPhone 13 Case,1,-200,Nairobi
100950,2025-06-01,Screen Protector,5,1200,Kisumu
100951,2025-12-20,Earbuds,4,300,Eldoret
100952,2025-02-12,Power Bank,1,2500,Eldoret
